Old Url,New Url
http://www.scotlandoffice.gov.uk/scotlandoffice/15341.html,https://www.gov.uk/government/news/uk-government-meeting-with-nfus-points-the-way-to-progress
http://www.scotlandoffice.gov.uk/scotlandoffice/15342.html,https://www.gov.uk/government/news/london-2012-and-glasgow-2014-present-massive-opportunities-for-edinburghs-festivals
http://www.scotlandoffice.gov.uk/scotlandoffice/15336.html,https://www.gov.uk/government/news/whisky-exports-rise-by-10-per-cent
http://www.scotlandoffice.gov.uk/scotlandoffice/15262.html,https://www.gov.uk/government/news/minister-discusses-international-aid-and-development
http://www.scotlandoffice.gov.uk/scotlandoffice/15261.html,https://www.gov.uk/government/news/moore-visit-troops-in-helmand
http://www.scotlandoffice.gov.uk/scotlandoffice/15244.html,https://www.gov.uk/government/news/taxing-increased-oil-profits-is-justified-says-moore
http://www.scotlandoffice.gov.uk/scotlandoffice/15243.html,https://www.gov.uk/government/news/moore-pledges-better-devolution-links-with-whitehall
http://www.scotlandoffice.gov.uk/scotlandoffice/15224.html,https://www.gov.uk/government/news/a-fair-change-on-petrol-prices-moore-comment-on-the-budget
http://www.scotlandoffice.gov.uk/scotlandoffice/15223.html,https://www.gov.uk/government/news/moore-welcomes-scottish-nominations-for-world-heritage-status
http://www.scotlandoffice.gov.uk/scotlandoffice/15222.html,https://www.gov.uk/government/news/government-to-act-on-bogus-students-in-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/15221.html,https://www.gov.uk/government/news/secretary-of-state-comments-on-ofgem-proposals-for-energy-market
http://www.scotlandoffice.gov.uk/scotlandoffice/15201.html,https://www.gov.uk/government/news/march-labour-market-statistics-for-scotland--2
http://www.scotlandoffice.gov.uk/scotlandoffice/15184.html,https://www.gov.uk/government/news/moore-welcomes-holyrood-vote-on-scotland-bill
http://www.scotlandoffice.gov.uk/scotlandoffice/15163.html,https://www.gov.uk/government/news/advocate-general-seeks-view-on-scotland-bill-amendments
http://www.scotlandoffice.gov.uk/scotlandoffice/15181.html,https://www.gov.uk/government/news/scottish-secretary-visit-marks-next-stage-of-45million-generator-investment-at-lochaber
http://www.scotlandoffice.gov.uk/scotlandoffice/15177.html,https://www.gov.uk/government/news/secretary-of-state-comment-on-scotland-bill-report
http://www.scotlandoffice.gov.uk/scotlandoffice/15176.html,https://www.gov.uk/government/news/faster-journeys-and-less-hassle-for-rail-passengers-in-scotland
http://www.scotlandoffice.gov.uk/scotlandoffice/15061.html,https://www.gov.uk/government/news/moore-discusses-future-of-scottish-agriculture
http://www.scotlandoffice.gov.uk/scotlandoffice/15421.html,https://www.gov.uk/government/news/comment-on-uk-gdp-figures
http://www.scotlandoffice.gov.uk/scotlandoffice/15381.html,https://www.gov.uk/government/news/april-labour-market-statistics-for-scotland--2
http://www.scotlandoffice.gov.uk/scotlandoffice/15401.html,https://www.gov.uk/government/news/scotland-office-minister-promotes-scotland-in-us-and-canada
http://www.scotlandoffice.gov.uk/scotlandoffice/15363.html,https://www.gov.uk/government/news/moore-meets-cable-over-green-investment-bank
http://www.scotlandoffice.gov.uk/scotlandoffice/15362.html,https://www.gov.uk/government/news/moore-welcomes-pensions-green-paper
http://www.scotlandoffice.gov.uk/scotlandoffice/15361.html,https://www.gov.uk/government/news/the-scottish-parliament-returning-officers-charges-order-2011
http://www.scotlandoffice.gov.uk/scotlandoffice/15482.html,https://www.gov.uk/government/news/edinburgh-in-running-for-green-investment-bank
http://www.scotlandoffice.gov.uk/scotlandoffice/15481.html,https://www.gov.uk/government/news/moore-welcomes-draft-groceries-code-adjudicator-bill
http://www.scotlandoffice.gov.uk/scotlandoffice/15462.html,https://www.gov.uk/government/news/moore-scotland-must-pull-together-to-help-young-unemployed
http://www.scotlandoffice.gov.uk/scotlandoffice/15461.html,https://www.gov.uk/government/news/may-labour-market-statistics-for-scotland--2
http://www.scotlandoffice.gov.uk/scotlandoffice/15444.html,https://www.gov.uk/government/news/moore-marks-first-anniversary-of-coalition-government
http://www.scotlandoffice.gov.uk/scotlandoffice/15443.html,https://www.gov.uk/government/news/moore-welcomes-uk-embassy-network-expansion
http://www.scotlandoffice.gov.uk/scotlandoffice/15442.html,https://www.gov.uk/government/news/michael-moore-newsnight-scotland-interview
http://www.scotlandoffice.gov.uk/scotlandoffice/15441.html,https://www.gov.uk/government/news/secretary-of-state-pays-tribute-to-former-scotland-office-minister-david-cairns-mp
http://www.scotlandoffice.gov.uk/scotlandoffice/15643.html,https://www.gov.uk/government/news/scotch-protected-in-indian-markets
http://www.scotlandoffice.gov.uk/scotlandoffice/15642.html,https://www.gov.uk/government/news/scotland-office-annual-report-2011
http://www.scotlandoffice.gov.uk/scotlandoffice/15624.html,https://www.gov.uk/government/news/royal-british-legion-bikers-receive-medals-from-minister
http://www.scotlandoffice.gov.uk/scotlandoffice/15623.html,https://www.gov.uk/government/news/moore-eu-must-protect-rural-budgets-for-scottish-farmers
http://www.scotlandoffice.gov.uk/scotlandoffice/15622.html,https://www.gov.uk/government/news/corporation-tax-cut-could-cost-more-than-2-6-billion
http://www.scotlandoffice.gov.uk/scotlandoffice/15621.html,https://www.gov.uk/government/news/moore-gers-shows-case-for-scotland-staying-in-the-uk
http://www.scotlandoffice.gov.uk/scotlandoffice/15601.html,https://www.gov.uk/government/news/scotland-bill-has-scotlands-backing-says-moore
http://www.scotlandoffice.gov.uk/scotlandoffice/15581.html,https://www.gov.uk/government/news/secretary-of-state-appears-on-question-time
http://www.scotlandoffice.gov.uk/scotlandoffice/15563.html,https://www.gov.uk/government/news/june-labour-market-statistics-for-scotland--2
http://www.scotlandoffice.gov.uk/scotlandoffice/15562.html,https://www.gov.uk/government/news/scotland-bill-will-support-human-rights-role-of-supreme-court
http://www.scotlandoffice.gov.uk/scotlandoffice/15561.html,https://www.gov.uk/government/news/uk-government-announces-scotland-bill-changes
http://www.scotlandoffice.gov.uk/scotlandoffice/15545.html,https://www.gov.uk/government/news/moore-hopes-for-more-detail-on-scotland-bill-requests
http://www.scotlandoffice.gov.uk/scotlandoffice/15521.html,https://www.gov.uk/government/news/statement-on-formation-of-expert-group-on-the-supreme-court
